source,name,num_qubits,num_active_qubits,num_gates,num_1q_gates,num_2q_gates,pct_2q_gates,num_3q_plus_gates,pct_3q_plus_gates,num_mq_gates,pct_mq_gates,depth,gate_density,ig_aspl,ig_std_adj_mat,ig_diameter,ig_max_betweenness,ig_avg_degree,ig_max_degree,ig_std_degree,ig_avg_strength,ig_max_strength,ig_std_strength,ig_max_cliques_num,ig_max_cliques_size,ig_transitivity,ig_avg_clustering_coef,ig_vertex_connectivity,ig_edge_connectivity,ig_avg_coreness,ig_min_coreness,ig_max_coreness,ig_std_coreness,ig_max_pagerank,ig_min_pagerank,ig_std_pagerank,ig_normalized_hhi_pagerank,gdg_critical_path_length,gdg_log_num_critical_paths,gdg_log_total_paths,gdg_mean_path_length,gdg_std_path_length,gdg_percentage_gates_in_critical_path,op_qubit_volume,density_score,idling_score,commutativity_score,overhead_num_qubits,overhead_num_active_qubits,overhead_mapped_2q_gates,overhead_mapped_gates,overhead_mapped_depth,overhead_mapped_vol,file_path,requested_qubits,filter_gates,basis_gates,optimization_level
mqt,full_adder,76,76,1148,555,593,0.5165505226480837,0,0.0,593,0.5165505226480837,853,0.0177083976059727,13.333333333333334,1.0361220523452386,38,0.5066666666666667,2.9473684210526314,4,1.011704357196899,15.605263157894736,22,6.158175882021057,37,3,0.4319066147859922,0.6622807017543861,1,1,1.986842105263158,1,2,0.1139507110242682,0.0189974125057472,0.0065248324173743,0.003991065955052,0.0012267151556661,853,1.0986122886681096,178.07905271909874,617.111968514522,15.71277890628909,0.7430313588850174,1741,0.0138804220398593,0.973144320355402,0.407400477148337,144,87,780,1335,997,2115,,76,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,90,90,1365,660,705,0.5164835164835165,0,0.0,705,0.5164835164835165,1014,0.0149572649572649,15.666666666666666,0.956076417686136,45,0.5056179775280899,2.955555555555556,4,1.0100727268767566,15.666666666666666,22,6.135506861249888,44,3,0.4313725490196078,0.6629629629629631,1,1,1.988888888888889,1,2,0.1048220125784067,0.0160429280429427,0.0055052608430671,0.0033617732123833,0.0010285652243273,1014,1.0986122886681096,211.29357761764143,733.9815337319816,17.047490746415164,0.7428571428571429,2070,0.0117013496443055,0.9773175542406312,0.4074219516984095,144,104,945,1605,1156,2550,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,104,104,1582,765,817,0.5164348925410872,0,0.0,817,0.5164348925410872,1175,0.0129459901800327,18.0,0.8920836249726855,52,0.5048543689320388,2.9615384615384617,4,1.0088366960464616,15.711538461538462,22,6.118498239769231,51,3,0.4309859154929577,0.6634615384615384,1,1,1.990384615384616,1,2,0.0975854958181944,0.0138938840399873,0.0047756327025715,0.0029032667841838,0.0008851224266591,1175,1.0986122886681096,244.50810251618407,850.8510989494414,18.28503378510173,0.7427307206068268,2399,0.0101136128898987,0.980368248772504,0.4074374851960883,144,105,1100,1865,1398,2965,,104,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,116,116,1768,855,913,0.5164027149321267,0,0.0,913,0.5164027149321267,1313,0.0116080573574598,20.0,0.8463721979814848,58,0.5043478260869565,2.9655172413793105,4,1.007994205671963,15.741379310344827,22,6.106978328469777,57,3,0.4307304785894206,0.6637931034482759,1,1,1.991379310344828,1,2,0.0924465973686518,0.0124565856910231,0.0042816017333399,0.0025996433874046,0.0007907618182609,1313,1.0986122886681096,272.9776952863636,951.0250119930164,19.282672984384803,0.7426470588235294,2681,0.0090599026457829,0.98239751030806,0.4074477417793508,144,125,1244,2099,1547,3343,,116,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,130,130,1985,960,1025,0.5163727959697733,0,0.0,1025,0.5163727959697733,1474,0.0103590439411334,22.33333333333333,0.8009908777445973,65,0.5038759689922481,2.9692307692307693,4,1.0071930648204868,15.76923076923077,22,6.096074981290403,64,3,0.4304932735426009,0.664102564102564,1,1,1.9923076923076923,1,2,0.0873678207046196,0.0111131089011174,0.003810753419369,0.0023174482860157,0.0007035858514437,1474,1.0986122886681096,306.1922201849063,1067.8945772105,20.38496988323492,0.7425692695214106,3010,0.0080780032185794,0.9842918275754096,0.4074572620810338,144,139,1444,2404,1780,3848,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,10,10,10,1,9,0.9,0,0.0,9,0.9,10,0.1,3.6666666666666665,0.4,9,0.5555555555555556,1.8,2,0.4,1.8,2,0.4,9,2,0.0,0.0,1,1,1.0,1,1,0.0,0.116199417382188,0.0643840091674046,0.0182762630069734,0.0037113532166673,10,0.0,0.0,10.0,0.0,1.0,19,0.0999999999999999,0.81,0.0,144,10,9,10,10,19,,10,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,23,23,23,1,22,0.9565217391304348,0,0.0,22,0.9565217391304348,23,0.0434782608695652,8.0,0.2817713347133852,22,0.5238095238095238,1.9130434782608696,2,0.2817713347133851,1.9130434782608696,2,0.2817713347133851,22,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0503701439234927,0.0279296730108278,0.0051970333702774,0.000649447429345,23,0.0,0.0,23.0,0.0,1.0,45,0.0434782608695652,0.9149338374291116,0.0,144,23,22,23,23,45,,23,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,37,37,37,1,36,0.972972972972973,0,0.0,36,0.972972972972973,37,0.027027027027027,12.666666666666666,0.2261243314956961,36,0.5142857142857142,1.945945945945946,2,0.2261243314956961,1.945945945945946,2,0.2261243314956961,36,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0313104375861153,0.017362067401796,0.0025469449829974,0.0002466834848289,37,0.0,0.0,37.0,0.0,1.0,73,0.027027027027027,0.9466764061358656,0.0,144,37,36,37,37,73,,37,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,50,50,50,1,49,0.98,0,0.0,49,0.98,50,0.02,17.0,0.1959591794226542,49,0.5102040816326531,1.96,2,0.1959591794226542,1.96,2,0.1959591794226542,49,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0231720495520585,0.0128467926700636,0.0016216363355427,0.0001341685920791,50,0.0,0.0,50.0,0.0,1.0,99,0.02,0.9604,0.0,144,50,49,50,50,99,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,63,63,63,1,62,0.984126984126984,0,0.0,62,0.984126984126984,63,0.0158730158730158,21.33333333333333,0.1753231907490041,62,0.5081967213114754,1.968253968253968,2,0.1753231907490041,1.968253968253968,2,0.1753231907490041,62,2,0.0,0.0,1,1,1.0,1,1,0.0,0.018387507288987,0.0101974466565301,0.0011461826429282,8.410020692935685e-05,63,0.0,0.0,63.0,0.0,1.0,125,0.0158730158730158,0.9685059208868732,0.0,144,63,62,63,63,125,,63,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,77,77,77,1,76,0.987012987012987,0,0.0,76,0.987012987012987,77,0.0129870129870129,26.0,0.1590577755054012,76,0.5066666666666666,1.974025974025974,2,0.1590577755054012,1.974025974025974,2,0.1590577755054012,76,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0150486472547698,0.0083412590954629,0.0008487419175577,5.6197780182794167e-05,77,0.0,0.0,77.0,0.0,1.0,153,0.0129870129870129,0.9741946365322988,0.0,144,77,76,77,77,153,,77,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,90,90,90,1,89,0.9888888888888888,0,0.0,89,0.9888888888888888,90,0.0111111111111111,30.33333333333333,0.1474055462380177,89,0.5056179775280899,1.9777777777777776,2,0.1474055462380177,1.9777777777777776,2,0.1474055462380177,89,2,0.0,0.0,1,1,1.0,1,1,0.0,0.012875997487694,0.0071359596701307,0.0006717620455907,4.107011676134578e-05,90,0.0,0.0,90.0,0.0,1.0,179,0.0111111111111111,0.9779012345679012,0.0,144,90,89,90,90,179,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,103,103,103,1,102,0.9902912621359224,0,0.0,102,0.9902912621359224,103,0.0097087378640776,34.666666666666664,0.1379870912966203,102,0.504950495049505,1.980582524271845,2,0.1379870912966203,1.980582524271845,2,0.1379870912966203,102,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0112446914976989,0.0062384882506588,0.0005480780215853,3.124345484074401e-05,103,0.0,0.0,103.0,0.0,1.0,205,0.0097087378640776,0.980676783862758,0.0,144,103,102,103,103,205,,103,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,117,117,117,1,116,0.9914529914529916,0,0.0,116,0.9914529914529916,117,0.0085470085470085,39.333333333333336,0.1296218024624196,116,0.5043478260869565,1.982905982905983,2,0.1296218024624196,1.982905982905983,2,0.1296218024624196,116,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0098980090932858,0.0054927094947848,0.0004525958588839,2.417324124254301e-05,117,0.0,0.0,117.0,0.0,1.0,233,0.0085470085470085,0.9829790342610856,0.0,144,117,116,117,117,233,,117,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,ghz,130,130,130,1,129,0.9923076923076924,0,0.0,129,0.9923076923076924,130,0.0076923076923076,43.66666666666666,0.123076923076923,129,0.5038759689922481,1.984615384615385,2,0.123076923076923,1.984615384615385,2,0.123076923076923,129,2,0.0,0.0,1,1,1.0,1,1,0.0,0.0089166879799064,0.0049391986473317,0.0003871689225526,1.9638032485129635e-05,130,0.0,0.0,130.0,0.0,1.0,259,0.0076923076923076,0.9846745562130178,0.0,144,130,129,130,130,259,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,10,10,20,10,10,0.5,0,0.0,10,0.5,4,0.5,2.7777777777777777,0.415739709641549,5,0.2222222222222222,2.0,2,0.0,2.0,2,0.0,10,2,0.0,0.0,2,2,2.0,2,2,0.0,0.1,0.1,0.0,3.0839528461809905e-17,4,2.079441541679836,2.772588722239781,3.5000000000000004,0.4999999999999982,0.2,30,0.7222222222222222,0.25,0.3333333333333333,144,10,10,20,4,30,,10,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,23,23,46,23,23,0.5,0,0.0,23,0.5,7,0.2857142857142857,4.875706214689266,0.2874797872880344,9,0.1558441558441558,2.0,2,0.0,2.0,2,0.0,23,2,0.0,0.0,0,0,2.0,2,2,0.0,0.0434782608695652,0.0434782608695652,6.938893903907228e-18,-2.1762894516799946e-17,7,0.6931471805599453,3.4339872044851463,4.354838709677418,1.2061238126348326,0.1521739130434782,69,0.4025974025974026,0.5714285714285714,0.3333333333333333,144,24,28,51,9,79,,23,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,37,37,74,37,37,0.5,0,0.0,37,0.5,7,0.2857142857142857,7.163594470046083,0.2290614236454256,14,0.1444444444444444,2.0,2,0.0,2.0,2,0.0,37,2,0.0,0.0,0,0,2.0,2,2,0.0,0.027027027027027,0.027027027027027,6.938893903907228e-18,-3.56582047839677e-18,7,0.6931471805599453,4.04305126783455,3.719298245614037,0.9129552162286008,0.0945945945945946,111,0.4126984126984127,0.5714285714285714,0.3333333333333333,144,39,50,87,8,137,,37,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,50,50,100,50,50,0.5,0,0.0,50,0.5,7,0.2857142857142857,9.369272237196766,0.1978644839761766,19,0.1377551020408163,2.0,2,0.0,2.0,2,0.0,1,3,0.06,0.06,0,0,2.0,2,2,0.0,0.02,0.02,0.0,3.540251991789402e-18,7,0.6931471805599453,4.330733340286331,3.842105263157893,1.0766985550252095,0.07,150,0.4169096209912536,0.5714285714285714,0.3333333333333333,144,54,67,117,12,184,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,63,63,126,63,63,0.5,0,0.0,63,0.5,7,0.2857142857142857,12.521252796420582,0.1766846959694084,25,0.1586462189317821,2.0,2,0.0,2.0,2,0.0,63,2,0.0,0.0,0,0,2.0,2,2,0.0,0.0158730158730158,0.0158730158730158,6.938893903907228e-18,0.0,7,1.3862943611198906,4.532599493153255,3.913978494623656,1.0437310449350448,0.0555555555555555,189,0.4193548387096774,0.5714285714285714,0.3333333333333333,144,68,87,150,14,237,,63,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,77,77,154,77,77,0.5,0,0.0,77,0.5,7,0.2857142857142857,18.18823070927513,0.1600726981657426,36,0.2149122807017543,2.0,2,0.0,2.0,2,0.0,77,2,0.0,0.0,0,0,2.0,2,2,0.0,0.0129870129870129,0.0129870129870129,1.734723475976807e-18,-3.515097569742477e-18,7,0.6931471805599453,4.762173934797756,3.7777777777777737,0.925526979581654,0.0454545454545454,231,0.4210526315789473,0.5714285714285714,0.3333333333333333,144,84,108,185,10,293,,77,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,90,90,180,90,90,0.5,0,0.0,90,0.5,7,0.2857142857142857,22.752808988764045,0.1482124264974485,45,0.247191011235955,2.0,2,0.0,2.0,2,0.0,90,2,0.0,0.0,2,2,2.0,2,2,0.0,0.0111111111111111,0.0111111111111111,0.0,0.0,7,0.6931471805599453,4.882801922586371,3.8939393939394016,0.939516121086486,0.0388888888888888,270,0.4221508828250401,0.5714285714285714,0.3333333333333333,144,90,90,180,7,270,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,103,103,206,103,103,0.5,0,0.0,103,0.5,7,0.2857142857142857,11.44852531997774,0.1386483884679505,26,0.0606678314890312,2.0,2,0.0,2.0,2,0.0,1,3,0.029126213592233,0.029126213592233,0,0,2.0,2,2,0.0,0.0097087378640776,0.0097087378640776,1.734723475976807e-18,-5.255191706635621e-18,7,1.3862943611198906,5.056245805348309,3.7961783439490335,1.001520204382241,0.0339805825242718,309,0.4229691876750701,0.5714285714285714,0.3333333333333333,144,104,150,253,16,403,,103,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,117,117,234,117,117,0.5,0,0.0,117,0.5,7,0.2857142857142857,14.982523696682463,0.130169559228806,31,0.0674662668665667,2.0,2,0.0,2.0,2,0.0,117,2,0.0,0.0,0,0,2.0,2,2,0.0,0.0085470085470085,0.0085470085470085,3.469446951953614e-18,3.49935597740149e-18,7,1.791759469228055,5.153291594497779,3.8959537572254335,1.0089975785246088,0.0299145299145299,351,0.4236453201970444,0.5714285714285714,0.3333333333333333,144,122,188,305,16,493,,117,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,graphstate,130,130,260,130,130,0.5,0,0.0,130,0.5,8,0.25,32.751937984496124,0.1235455616318544,65,0.2480620155038759,2.0,2,0.0,2.0,2,0.0,130,2,0.0,0.0,2,2,2.0,2,2,0.0,0.0076923076923076,0.0076923076923076,0.0,1.7481709447828293e-18,8,0.6931471805599453,5.2574953720277815,3.927083333333334,1.072815529213773,0.0307692307692307,390,0.3701550387596899,0.625,0.3333333333333333,144,130,130,260,8,390,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,11,11,192,98,94,0.4895833333333333,0,0.0,94,0.4895833333333333,95,0.1837320574162679,1.963636363636364,2.660640574084145,4,0.3666666666666667,3.636363636363636,6,1.6109131951517592,17.09090909090909,37,10.782600002314718,1,5,0.6268656716417911,0.8181818181818182,1,2,2.909090909090909,2,4,0.9958591954639384,0.1413364649441545,0.0548680128160109,0.032651265762252,0.0128998723861142,95,3.58351893845611,23.755366910042035,62.286523192939846,6.5067108230168245,0.4947916666666667,286,0.2010526315789473,0.7263157894736842,0.4312185297079557,144,13,117,215,109,332,,11,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,25,25,769,388,381,0.4954486345903771,0,0.0,381,0.4954486345903771,287,0.107177700348432,2.523333333333333,2.8373285557603887,6,0.3282393029675639,5.36,9,2.0372530525194947,30.48,64,15.64894884648806,5,5,0.5494186046511628,0.707968253968254,1,2,3.72,2,4,0.664529909033446,0.0611145386730584,0.0190783829085045,0.0120499559244579,0.0037812874422234,287,6.643789733147672,56.083063724253805,180.481885617036,16.682633981089854,0.3732119635890767,1150,0.1252903600464576,0.8397212543554007,0.4356612001719796,144,28,532,920,374,1452,,25,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,37,37,1426,721,705,0.4943899018232819,0,0.0,705,0.4943899018232819,526,0.0732709896207995,2.4129129129129128,2.9911571917353315,5,0.3654320415034701,6.162162162162162,14,2.4551491782001653,38.108108108108105,121,23.67320732535821,8,5,0.4542857142857143,0.6300630300630301,1,2,4.594594594594595,2,5,0.8529585858410541,0.0551875871286176,0.0112387116346361,0.0087928796851289,0.0029401074914484,526,8.253227645581772,87.46660035513688,317.4209957832999,26.515654778176344,0.3688639551192146,2131,0.0847591888466413,0.8905045730140787,0.4170523500977064,144,39,1047,1768,822,2815,,37,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,51,51,2340,1183,1157,0.4944444444444444,0,0.0,1157,0.4944444444444444,895,0.0512651988169569,2.468235294117647,3.2033168123896605,5,0.3877808774221669,6.705882352941177,20,3.037633997025425,45.372549019607845,193,34.00977989926746,11,5,0.3839801816680429,0.5740695321190679,1,2,4.666666666666667,2,5,0.9002541398626663,0.0525540327408112,0.0076243202453298,0.0072672950163358,0.0027473622679689,895,9.821843563495618,125.92162005215248,527.8756306671003,41.25706657546788,0.3824786324786324,3497,0.058145251396648,0.9233870084346588,0.4019642178150453,144,55,1843,3026,1314,4869,,51,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,63,63,3200,1618,1582,0.494375,0,0.0,1582,0.494375,1336,0.0380191996958464,2.6313364055299537,3.385802357256248,6,0.3630899851153954,6.9523809523809526,23,3.2922640033225914,50.22222222222222,265,43.89758804685708,14,5,0.3629179331306991,0.5636370415873523,1,2,4.666666666666667,2,5,0.835710894037345,0.0460510582214361,0.0059776094637676,0.0060884548237043,0.0023730319486259,1336,14.76348598610492,169.13254559288086,761.3490957350415,53.760599564426585,0.4175,4782,0.041602279312343,0.9431850584545196,0.392306837385191,144,68,2640,4258,1870,6898,,63,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,77,77,4194,2122,2072,0.4940391034811636,0,0.0,2072,0.4940391034811636,1886,0.0288799217749376,2.5786056049213943,3.492631948259433,5,0.3894116347332321,7.272727272727272,29,3.761169905161154,53.81818181818182,353,54.38671707408725,18,5,0.3337679269882659,0.5498363423088799,1,2,4.805194805194805,2,5,0.624997891715115,0.0457973239557463,0.0047667716318138,0.0056206982825818,0.0024646111238271,1886,17.23882318487677,232.873777665418,1080.5088090075988,65.4357549073047,0.4496900333810205,6266,0.0305575710219344,0.956852267562766,0.384674561327686,144,90,3564,5686,2592,9250,,77,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,89,89,5507,2785,2722,0.4942800072634828,0,0.0,2722,0.4942800072634828,2649,0.0233584010926319,2.705311542390194,3.838675618806068,6,0.3210564241897404,7.595505617977528,32,4.016032759623972,61.16853932584269,433,65.57031322571302,21,5,0.3115032236172378,0.5237576003359696,1,2,4.786516853932584,2,5,0.6084038818283543,0.0411684446980527,0.0040015398534187,0.0049010293757195,0.0021620809603061,2649,20.33683430755117,292.5568733851578,1480.1025832166938,89.66617541853161,0.481024151080443,8229,0.0239369916606609,0.9650960082456386,0.3787790115911144,144,92,4884,7669,3542,12553,,89,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,103,103,6360,3217,3143,0.4941823899371069,0,0.0,3143,0.4941823899371069,3032,0.0203652944642262,2.7085474966685705,3.7184478250567774,6,0.3546678064562713,7.669902912621359,38,4.490309629980801,61.02912621359224,509,71.72526552596706,24,5,0.2899537163081949,0.5156335352426961,1,2,4.796116504854369,2,5,0.6734813668359079,0.0418971916871971,0.0034260090638521,0.004726185936553,0.0023232496732784,3032,20.77866705983021,328.01661012267806,1680.1038599616604,95.51902438329948,0.4767295597484277,9503,0.0209238708676082,0.9695705356456696,0.3762818288609542,144,108,5949,9166,4115,15115,,103,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,115,115,7608,3847,3761,0.4943480546792849,0,0.0,3761,0.4943480546792849,3866,0.0171123956904113,2.6225781845919145,3.910031043592372,5,0.393205349064316,7.878260869565217,44,4.890359328999219,65.40869565217392,593,81.19679750079823,27,5,0.2705410821643286,0.5004471730824771,1,2,5.469565217391304,2,6,0.8975496995364637,0.043028877537874,0.0030295431767756,0.004559599337123,0.0024118161172991,3866,24.262102539729334,391.4282737669856,2119.7962603019787,114.18663877281222,0.5081493165089379,11369,0.0170242600811392,0.9744281247891315,0.3728390054096592,144,124,7148,10995,5209,18143,,115,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,half_adder,129,129,8532,4314,4218,0.4943741209563994,0,0.0,4218,0.4943741209563994,4362,0.0151626627427145,2.785610465116279,3.843772946855133,6,0.4178400900734282,7.875968992248062,47,5.030153652372896,65.3953488372093,665,86.93073234724702,31,5,0.2680975609756097,0.5104859898941028,1,2,5.403100775193798,2,6,0.8214128483069523,0.0401233162222254,0.0026784924240385,0.0041277457572546,0.0022151101663512,4362,24.783399463362613,444.7387458959604,2405.1022125248965,120.3823639739804,0.5112517580872011,12750,0.015023211829436,0.9773413091924976,0.370966189987215,144,137,8141,12455,6000,20596,,129,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
